or_name,ee_name,deal_date,n_patents,seller_cik,buyer_cik,deal_id,filer_cik,sec_start,sec_end
TK HOLDINGS INC,JOYSON SAFETY SYSTEMS ACQUISITION LLC,2018-04-10,24,1809587.0,,1215,1809587.0,2018-01-10,2018-07-09
TOBIN AVIS EDWARD JR,THOMASVILLE FURNITURE INDUSTRIES INC,1994-10-19,27,,72162.0,1216,72162.0,1994-07-21,1995-01-17
TONELLO DOMENICO,FORD GLOBAL TECHNOLOGIES LLC,2018-09-26,28,,932021.0,1217,932021.0,2018-06-28,2018-12-25
TOOMRE ERIK,SEURAT TECHNOLOGIES INC,2016-10-26,24,,1321834.0,1218,1321834.0,2016-07-28,2017-01-24
TORGOV MICHAEL,STEM CENTRX INC,2013-02-22,32,,1758766.0,1219,1758766.0,2012-11-24,2013-05-23
TRICORD HOLDINGS LLC,AUTONOMIX MEDICAL INC,2014-08-20,30,,1617867.0,1220,1617867.0,2014-05-22,2014-11-18
TRISTRATA INCORPORATED,TRISTRATA TECHNOLOGY INC,1996-08-15,21,,1779474.0,1221,1779474.0,1996-05-17,1996-11-13
TRIVENI DIGITAL INC,LG ELECTRONICS INC,2003-07-29,34,,2058873.0,1222,2058873.0,2003-04-30,2003-10-27
TRIVENI DIGITAL INC,LG ELECTRONICS INC,2005-01-28,48,,2058873.0,1223,2058873.0,2004-10-30,2005-04-28
TROIA ALBERTO,MICRON TECHNOLOGY INC,2020-01-17,41,,723125.0,1224,723125.0,2019-10-19,2020-04-16
TSINGOS NICOLAS,DOLBY LABORATORIES LICENSING CORPORATION,2012-05-02,20,,1308547.0,1225,1308547.0,2012-02-02,2012-07-31
TURNER GERALDINE A,AMERICAN EXPRESS TRAVEL RELATED SERVICES COMPANY INC,2006-10-23,24,,4962.0,1226,4962.0,2006-07-25,2007-01-21
UBER TECHNOLOGIES INC,UATC LLC,2019-07-01,75,1543151.0,,1227,1543151.0,2019-04-02,2019-09-29
UBER TECHNOLOGIES INC,UATC LLC,2019-07-02,29,1543151.0,,1228,1543151.0,2019-04-03,2019-09-30
ULREY JOSEPH NORMAN,FORD GLOBAL TECHNOLOGIES LLC,2016-12-15,31,,932021.0,1229,932021.0,2016-09-16,2017-03-15
UNIFY PATENTE GMBH CO KG,RINGCENTRAL IP HOLDINGS INC,2019-12-30,206,,1384905.0,1230,1384905.0,2019-10-01,2020-03-29
UNIFY PATENTE GMBH CO KG,RINGCENTRAL IP HOLDINGS INC,2021-12-08,68,,1384905.0,1231,1384905.0,2021-09-09,2022-03-08
UNIFY SOFTWARE AND SOLUTIONS GMBH CO KG,RINGCENTRAL IP HOLDINGS INC,2019-12-30,205,,1384905.0,1232,1384905.0,2019-10-01,2020-03-29
UNITED TECHNOLOGIES AUTOMOTIVE INC,UT AUTOMOTIVE DEARBORN INC,1998-02-24,68,1321834.0,,1233,1321834.0,1997-11-26,1998-05-25
UNITED TECHNOLOGIES CORPORATION,BALLARD POWER SYSTEMS INC,2014-04-24,78,,1453015.0,1234,1453015.0,2014-01-24,2014-07-23
URHAN TOLGA,BEA SYSTEMS INC,2005-07-27,26,,1352010.0,1235,1352010.0,2005-04-28,2005-10-25
URIE GRANT A,WOLVERINE WORLD WIDE INC,2006-07-27,24,,110471.0,1236,110471.0,2006-04-28,2006-10-25
URIE GRANT A,WOLVERINE WORLD WIDE INC,2008-01-09,20,,110471.0,1237,110471.0,2007-10-11,2008-04-08
US PHILIPS CORPORATION,KONINKLIJKE PHILIPS ELECTRONICS NV,2002-04-30,20,,313216.0,1238,313216.0,2002-01-30,2002-07-29
VAN DER SLUIS PETER WILLEM,TECHNOLOGIES HOLDINGS CORP,2011-04-26,52,,2186.0,1239,2186.0,2011-01-26,2011-07-25
VAN DER SLUIS PETER WILLEM,TECHNOLOGIES HOLDINGS CORP,2012-04-11,54,,2186.0,1240,2186.0,2012-01-12,2012-07-10
VANCE MICHAEL STEFFEN,TMOBILE USA INC,2009-06-19,24,,1283699.0,1241,1283699.0,2009-03-21,2009-09-17
VARIAN MEDICAL SYSTEMS INC,VARIAN MEDICAL SYSTEMS TECHNOLOGIES INC,2003-09-25,49,,1321834.0,1242,1321834.0,2003-06-27,2003-12-24
VASH BRIAN EDWARD,ELSTAR THERAPEUTICS INC,2021-02-17,22,,1001316.0,1243,1001316.0,2020-11-19,2021-05-18
VASSEROT ALAIN PHILIPPE,ATYR PHARMA INC,2013-07-12,36,,1339970.0,1244,1339970.0,2013-04-13,2013-10-10
VASSEUR JEANPHILIPPE,CISCO TECHNOLOGY INC,2013-06-10,30,,1779474.0,1245,1779474.0,2013-03-12,2013-09-08
VASSEUR JEANPHILIPPE,CISCO TECHNOLOGY INC,2014-02-12,33,,1779474.0,1246,1779474.0,2013-11-14,2014-05-13
VASSEUR JEANPHILIPPE,CISCO TECHNOLOGY INC,2014-04-24,22,,1779474.0,1247,1779474.0,2014-01-24,2014-07-23
VASSEUR JEANPHILIPPE,CISCO TECHNOLOGY INC,2014-07-15,23,,1779474.0,1248,1779474.0,2014-04-16,2014-10-13
VENKITESWARAN VAIDHYANATHAN,JOHNSON CONTROLS TECHNOLOGY COMPANY,2018-09-21,23,,200406.0,1249,200406.0,2018-06-23,2018-12-20
VERIZON PATENT AND LICENSING INC,PALO ALTO NETWORKS INC,2015-10-07,24,,1327567.0,1250,1327567.0,2015-07-09,2016-01-05
VERTEQ INC,DEVELOPMENT SPECIALISTS INC,2004-03-05,44,1806837.0,,1251,1806837.0,2003-12-06,2004-06-03
VIA OPTICAL SOLUTION INC,VIA TECHNOLOGIES INC,2007-07-30,22,,1789029.0,1252,1789029.0,2007-05-01,2007-10-28
VISWANATHAN RADHIKA,MICRON TECHNOLOGY INC,2021-07-13,20,,723125.0,1253,723125.0,2021-04-14,2021-10-11
VON HOLZHAUSEN FRANZ,TESLA INC,2017-09-26,29,,1318605.0,1254,1318605.0,2017-06-28,2017-12-25
VOYAGE MEDICAL INC,INTUITIVE SURGICAL OPERATIONS INC,2013-08-16,34,,1035267.0,1255,1035267.0,2013-05-18,2013-11-14
VTVX HOLDINGS II LLC,VTV THERAPEUTICS LLC,2015-07-29,21,,1641489.0,1256,1641489.0,2015-04-30,2015-10-27
WADSWORTH JOHN F,BELKIN INTERNATIONAL INC,2016-05-10,23,,105319.0,1257,105319.0,2016-02-10,2016-08-08
WALKER DIGITAL LLC,EBAY INC,2012-01-03,31,,1065088.0,1258,1065088.0,2011-10-05,2012-04-02
WALKER GEORGE F,INTERNATIONAL BUSINESS MACHINES CORPORATION,1993-04-30,38,,51143.0,1259,51143.0,1993-01-30,1993-07-29
WALMART STORES INC,WALMART APOLLO LLC,2018-01-31,115,104169.0,,1260,104169.0,2017-11-02,2018-05-01
WALMART STORES INC,WALMART APOLLO LLC,2018-02-26,273,104169.0,,1261,104169.0,2017-11-28,2018-05-27
WALMART STORES INC,WALMART APOLLO LLC,2018-03-21,460,104169.0,,1262,104169.0,2017-12-21,2018-06-19
WALMART STORES INC,WALMART APOLLO LLC,2018-03-27,32,104169.0,,1263,104169.0,2017-12-27,2018-06-25
WALTER CHRISTOPHER G,FORD GLOBAL TECHNOLOGIES LLC,2019-10-08,31,,932021.0,1264,932021.0,2019-07-10,2020-01-06
WALTERS GUY A III,THOMASVILLE FURNITURE INDUSTRIES INC,1994-10-19,28,,72162.0,1265,72162.0,1994-07-21,1995-01-17
WANG CLIFF,AIR COOL INDUSTRIAL CO LTD,2012-05-29,25,,1944057.0,1266,1944057.0,2012-02-29,2012-08-27
WANG CLIFF,AIR COOL INDUSTRIAL CO LTD,2016-05-31,24,,1944057.0,1267,1944057.0,2016-03-02,2016-08-29
WANG HAISHENG,BOE TECHNOLOGY GROUP CO LTD,2015-05-11,28,,1852440.0,1268,1852440.0,2015-02-10,2015-08-09
WANG LEI,BOE TECHNOLOGY GROUP CO LTD,2017-04-27,20,,1852440.0,1269,1852440.0,2017-01-27,2017-07-26
WANG QIAN,BOE TECHNOLOGY GROUP CO LTD,2017-04-27,20,,1852440.0,1270,1852440.0,2017-01-27,2017-07-26
WANG QIUPING,ACHILLION PHARMACEUTICALS INC,2016-03-11,26,,1691082.0,1271,1691082.0,2015-12-12,2016-06-09
WANG XIANGZHU,ACHILLION PHARMACEUTICALS INC,2016-03-11,24,,1691082.0,1272,1691082.0,2015-12-12,2016-06-09
WANG YONG,JOHNSON ELECTRIC SA,2016-08-25,22,,200406.0,1273,200406.0,2016-05-27,2016-11-23
WANG ZHONGGUO,FORMA THERAPEUTICS INC,2016-06-17,20,,1001316.0,1274,1001316.0,2016-03-19,2016-09-15
WARDYN BRANDON MICHAEL,PIONEER HIBRED INTERNATIONAL INC,2018-03-05,20,,105319.0,1275,105319.0,2017-12-05,2018-06-03
WATKINS JEFFRY D,ATYR PHARMA INC,2013-07-22,36,,1339970.0,1276,1339970.0,2013-04-23,2013-10-20
WEEDEN TIMOTHY,DYNE THERAPEUTICS INC,2019-08-27,20,,1818794.0,1277,1818794.0,2019-05-29,2019-11-25
WEHRLY SHAWN,FORD GLOBAL TECHNOLOGIES LLC,2019-03-08,28,,932021.0,1278,932021.0,2018-12-08,2019-06-06
WEIGAND ULRICH,INTERNATIONAL BUSINESS MACHINES CORPORATION,2016-10-24,21,,51143.0,1279,51143.0,2016-07-26,2017-01-22
WENG CHIENCHIH,GOGORO INC,2014-11-13,21,,1886190.0,1280,1886190.0,2014-08-15,2015-02-11
WEST SERVICES INC,THOMSON REUTERS GLOBAL RESOURCES,2013-12-30,44,105770.0,,1281,105770.0,2013-10-01,2014-03-30
WHANG EUGENE ANTONY,APPLE COMPUTER INC,2005-10-18,22,,320193.0,1282,320193.0,2005-07-20,2006-01-16
WHANG EUGENE ANTONY,APPLE INC,2007-12-20,31,,320193.0,1283,320193.0,2007-09-21,2008-03-19
WHANG EUGENE ANTONY,APPLE INC,2014-12-09,20,,320193.0,1284,320193.0,2014-09-10,2015-03-09
WHANG EUGENE ANTONY,APPLE INC,2015-01-19,39,,320193.0,1285,320193.0,2014-10-21,2015-04-19
WHANG EUGENE ANTONY,APPLE INC,2020-08-12,20,,320193.0,1286,320193.0,2020-05-14,2020-11-10
WHITE GABRIEL J,TMOBILE USA INC,2009-05-08,22,,1283699.0,1287,1283699.0,2009-02-07,2009-08-06
WILES JASON ALLAN,ACHILLION PHARMACEUTICALS INC,2016-03-11,26,,1691082.0,1288,1691082.0,2015-12-12,2016-06-09
WILLING TODD,FORD GLOBAL TECHNOLOGIES LLC,2018-01-11,34,,932021.0,1289,932021.0,2017-10-13,2018-04-11
WILSON CHRISTOPHER,APPLE INC,2014-01-20,22,,320193.0,1290,320193.0,2013-10-22,2014-04-20
WILSON CHRISTOPHER,APPLE INC,2015-02-06,26,,320193.0,1291,320193.0,2014-11-08,2015-05-07
WILSON CHRISTOPHER,APPLE INC,2016-12-05,20,,320193.0,1292,320193.0,2016-09-06,2017-03-05
WILSON CHRISTOPHER,APPLE INC,2018-02-05,20,,320193.0,1293,320193.0,2017-11-07,2018-05-06
WILSON D TRAVIS,STEALTH PEPTIDES INTERNATIONAL INC,2013-10-10,20,,105319.0,1294,105319.0,2013-07-12,2014-01-08
WILUS INSTITUTE OF STANDARDS AND TECHNOLOGY INC,SK TELECOM CO LTD,2018-07-05,36,1779474.0,1015650.0,1295,1779474.0,2018-04-06,2018-10-03
WILUS INSTITUTE OF STANDARDS AND TECHNOLOGY INC,WILUS INSTITUTE OF STANDARDS AND TECHNOLOGY INC,2018-07-05,36,1779474.0,1779474.0,1296,1779474.0,2018-04-06,2018-10-03
WIS TECHNOLOGIES INC,MICRONAS USA INC,2006-05-12,34,1321834.0,,1297,1321834.0,2006-02-11,2006-08-10
WOLFF MAX,FORD GLOBAL TECHNOLOGIES LLC,2018-01-11,34,,932021.0,1298,932021.0,2017-10-13,2018-04-11
WOLTHUIS JOHN,TWILIO INC,2012-10-08,23,,1447669.0,1299,1447669.0,2012-07-10,2013-01-06
WON HYOJIN,LG ELECTRONICS INC,2016-12-01,37,,2058873.0,1300,2058873.0,2016-09-02,2017-03-01
WONG MARVIN GLENN,AGILENT TECHNOLOGIES INC,2003-04-08,37,,1090872.0,1301,1090872.0,2003-01-08,2003-07-07
WOODHOUSE DAVID,FORD GLOBAL TECHNOLOGIES LLC,2017-03-02,24,,932021.0,1302,932021.0,2016-12-02,2017-05-31
WOODHOUSE DAVID,FORD GLOBAL TECHNOLOGIES LLC,2017-10-30,32,,932021.0,1303,932021.0,2017-08-01,2018-01-28
WOODHOUSE DAVID,FORD GLOBAL TECHNOLOGIES LLC,2018-04-04,34,,932021.0,1304,932021.0,2018-01-04,2018-07-03
WOODHOUSE DAVID,FORD GLOBAL TECHNOLOGIES LLC,2019-03-12,28,,932021.0,1305,932021.0,2018-12-12,2019-06-10
XAVIER BEN,DEXCOM INC,2005-03-17,28,,1093557.0,1306,1093557.0,2004-12-17,2005-06-15
XUE HANHONG,INTERNATIONAL BUSINESS MACHINES CORPORATION,2008-01-31,21,,51143.0,1307,51143.0,2007-11-02,2008-04-30
YADAV NAVINDRA,CISCO TECHNOLOGY INC,2016-07-11,33,,1779474.0,1308,1779474.0,2016-04-12,2016-10-09
YANG LAWRENCE Y,APPLE INC,2015-03-24,20,,320193.0,1309,320193.0,2014-12-24,2015-06-22
YANG MING,BOE TECHNOLOGY GROUP CO LTD,2017-04-27,20,,1852440.0,1310,1852440.0,2017-01-27,2017-07-26
YANG RENHUI,ALIBABA GROUP HOLDING LIMITED,2019-12-12,22,,1577552.0,1311,1577552.0,2019-09-13,2020-03-11
YANG SHENGJI,BOE TECHNOLOGY GROUP CO LTD,2015-05-11,30,,1852440.0,1312,1852440.0,2015-02-10,2015-08-09
YANG SUCKCHEL,LG ELECTRONICS INC,2013-02-28,35,,2058873.0,1313,2058873.0,2012-11-30,2013-05-29
YEOM SEUNGSEOB,LG ELECTRONICS INC,2021-03-30,40,,2058873.0,1314,2058873.0,2020-12-30,2021-06-28
YI SEUNGJUNE,LG ELECTRONICS INC,2009-07-28,23,,2058873.0,1315,2058873.0,2009-04-29,2009-10-26
YING ZHAN,CHANGXIN MEMORY TECHNOLOGIES INC,2021-06-08,51,,1321834.0,1316,1321834.0,2021-03-10,2021-09-06
YOO SUNMI,LG ELECTRONICS INC,2021-12-27,21,,2058873.0,1317,2058873.0,2021-09-28,2022-03-27
YOO TAEWOO,LG ELECTRONICS INC,2017-03-10,29,,2058873.0,1318,2058873.0,2016-12-10,2017-06-08
YU SHAWN SUNG,FORD GLOBAL TECHNOLOGIES LLC,2018-01-10,27,,932021.0,1319,932021.0,2017-10-12,2018-04-10
YUDENFRIEND HARRY M,INTERNATIONAL BUSINESS MACHINES CORPORATION,2015-10-02,22,,51143.0,1320,51143.0,2015-07-04,2015-12-31
ZAYANTE INC,APPLE COMPUTER INC,2002-04-02,23,,320193.0,1321,320193.0,2002-01-02,2002-07-01
ZENG WEI,APPLE INC,2021-10-24,21,,320193.0,1322,320193.0,2021-07-26,2022-01-22
ZHANG DAWEI,APPLE INC,2021-10-18,28,,320193.0,1323,320193.0,2021-07-20,2022-01-16
ZHAO JIE,LG ELECTRONICS INC,2022-01-03,23,,2058873.0,1324,2058873.0,2021-10-05,2022-04-03
ZHAO JOHN,WAH HUNG INTERNATIONAL MACHINERY INC,2012-10-18,29,,105319.0,1325,105319.0,2012-07-20,2013-01-16
ZHAO WENQING,BOE TECHNOLOGY GROUP CO LTD,2017-04-27,22,,1852440.0,1326,1852440.0,2017-01-27,2017-07-26
ZHENG XIAOZHANG,FORMA THERAPEUTICS INC,2016-02-23,20,,1001316.0,1327,1001316.0,2015-11-25,2016-05-23
ZHI LIN,LIGAND PHARMACEUTICALS INC,2000-09-22,36,,886163.0,1328,886163.0,2000-06-24,2000-12-21
ZHOU CHUI YOU,JOHNSON ELECTRIC SA,2016-08-25,21,,200406.0,1329,200406.0,2016-05-27,2016-11-23
ZIMMERMANN BERNHARD,NATERA INC,2015-04-20,33,,1604821.0,1330,1604821.0,2015-01-20,2015-07-19
ZORKENDORFER RICO,APPLE COMPUTER INC,2005-10-18,22,,320193.0,1331,320193.0,2005-07-20,2006-01-16
ZORKENDORFER RICO,APPLE INC,2007-12-17,34,,320193.0,1332,320193.0,2007-09-18,2008-03-16
ZUCHERMAN JAMES F,ST FRANCIS MEDICAL TECHNOLOGIES INC,2006-12-03,23,,1321834.0,1333,1321834.0,2006-09-04,2007-03-03
ZUKOWSKI MARCIN,SNOWFLAKE COMPUTING INC,2014-10-20,44,,1640147.0,1334,1640147.0,2014-07-22,2015-01-18
ZÖRKENDÖRFER RICO,APPLE INC,2014-12-08,21,,320193.0,1335,320193.0,2014-09-09,2015-03-08
ZÖRKENDÖRFER RICO,APPLE INC,2015-01-19,41,,320193.0,1336,320193.0,2014-10-21,2015-04-19
